COD_MUNICIPIO_TSE;UF;MUNICIPIO;ELEITORADO APTO;FEMININO;MASCULINO;NÃO INFORMADO;16 ANOS;17 ANOS;18 A 20 ANOS;21 A 24 ANOS;25 A 34 ANOS;35 A 44 ANOS;45 A 59 ANOS;60 A 69 ANOS;70 A 79 ANOS;SUPERIOR A 79 ANOS;INVÁLIDA
24791;PE;MACAPARANA;18834;9878;8956;0;235;357;1453;2064;4313;3625;3854;1864;822;244;3
24813;PE;MACHADOS;10998;5707;5280;11;239;274;809;1063;2672;2117;2000;984;555;284;1
23248;PE;MANARI;12448;6374;6060;14;326;349;1107;1379;2984;2037;2090;973;699;504;0
24830;PE;MARAIAL;10347;5019;5325;3;190;240;845;963;2465;1910;1960;840;523;408;3
24856;PE;MIRANDIBA;12436;6291;6141;4;315;270;1089;1231;2956;2222;2323;1107;622;301;0
25852;PE;MOREILÂNDIA;8753;4451;4302;0;132;175;705;824;2002;1679;1874;804;437;121;0
24872;PE;MORENO;44105;23223;20882;0;258;597;2831;4052;10203;9624;10386;4015;1643;493;3
24899;PE;NAZARÉ DA MATA;22649;12114;10535;0;197;389;1467;1864;4978;5022;5677;2267;714;72;2
24910;PE;OLINDA;259335;145718;113617;0;760;2420;15988;21966;55210;56844;69880;27319;7762;1175;11
24937;PE;OROBÓ;20510;10610;9880;20;325;411;1404;1996;4670;3714;4026;1831;1173;958;2
24953;PE;OROCÓ;12101;6168;5924;9;271;297;925;1215;2927;2375;2360;839;508;384;0
24970;PE;OURICURI;46911;24216;22628;67;746;960;3560;4308;10741;8948;9403;3888;2575;1778;4
24996;PE;PALMARES;38901;21051;17850;0;326;643;2836;3779;9339;7991;9071;3432;1285;198;1
25011;PE;PALMEIRINA;7047;3610;3429;8;130;170;506;641;1430;1314;1309;697;477;373;0
25038;PE;PANELAS;21742;11076;10626;40;284;408;1557;2064;4863;3821;4047;2109;1521;1066;2
25054;PE;PARANATAMA;9030;4682;4348;0;204;233;691;773;2051;1796;1991;866;366;58;1
25070;PE;PARNAMIRIM;17760;8813;8940;7;313;363;1309;1674;3898;3338;3568;1572;991;732;2
25097;PE;PASSIRA;23593;12533;11060;0;349;449;1563;2042;5378;4832;5381;2199;1100;298;2
25119;PE;PAUDALHO;40805;21053;19726;26;383;708;2728;3834;9346;8888;8810;3290;1763;1052;3
25135;PE;PAULISTA;193271;107243;86028;0;943;2321;12355;15839;42306;42902;49900;21278;4874;545;8
25151;PE;PEDRA;18616;9356;9252;8;322;366;1261;1665;4091;3478;3771;1661;1151;848;2
25178;PE;PESQUEIRA;49282;26579;22667;36;374;732;2956;4113;10218;9260;11041;4641;3081;2865;1
25194;PE;PETROLÂNDIA;23145;12167;10978;0;244;412;1714;2340;5816;4721;4801;1979;886;230;2
25216;PE;PETROLINA;183819;100407;83412;0;1242;3138;15052;18801;45656;40679;38898;13361;5645;1343;4
25232;PE;POÇÃO;9817;5234;4577;6;148;205;762;883;2124;1734;2098;894;603;365;1
25259;PE;POMBOS;19489;10217;9254;18;150;275;1168;1778;4810;3965;4271;1768;941;362;1
25275;PE;PRIMAVERA;11013;5371;5636;6;153;208;781;1001;2617;2226;2305;864;491;366;1
25291;PE;QUIPAPÁ;18214;9294;8916;4;325;393;1329;1813;4084;3292;3558;1501;1117;802;0
23000;PE;QUIXABA;5442;2774;2668;0;127;128;442;489;1200;1016;1126;579;253;82;0
25313;PE;RECIFE;1119271;621353;497917;1;1949;5936;58281;92868;246566;237001;298358;123377;45304;9598;33
25330;PE;RIACHO DAS ALMAS;18821;9579;9230;12;332;431;1206;1677;4277;3755;3765;1739;1127;511;1
25356;PE;RIBEIRÃO;32336;16824;15483;29;333;509;2107;2908;7090;6511;6995;2759;1763;1359;2
25372;PE;RIO FORMOSO;16251;8241;8010;0;176;309;1203;1784;4140;3330;3440;1136;562;170;1
25399;PE;SAIRÉ;11334;5792;5534;8;146;186;714;923;2260;2346;2435;1140;788;395;1
25410;PE;SALGADINHO;6747;3498;3249;0;129;124;433;580;1631;1339;1313;638;381;178;1
25437;PE;SALGUEIRO;37600;19926;17674;0;358;647;2826;3632;8931;7841;8240;3186;1561;372;6
25453;PE;SALOÁ;13506;7261;6233;12;169;216;932;1223;2845;2376;2596;1379;1019;751;0
25470;PE;SANHARÓ;14971;7942;7029;0;268;340;1113;1338;3322;2917;3294;1439;773;166;1
23108;PE;SANTA CRUZ;10992;5481;5501;10;202;207;875;1037;2499;2102;2207;995;633;234;1
23043;PE;SANTA CRUZ DA BAIXA VERDE;9902;5110;4783;9;172;167;695;834;2339;1891;1991;999;599;214;1
25496;PE;SANTA CRUZ DO CAPIBARIBE;52246;28393;23853;0;732;1091;4067;5580;13940;11607;10286;3240;1379;323;1
23329;PE;SANTA FILOMENA;11204;5483;5710;11;285;219;855;1025;2477;2149;2110;938;705;441;0
25518;PE;SANTA MARIA DA BOA VISTA;28304;14413;13881;10;418;577;2009;2930;7000;5645;5503;2169;1168;884;1
25534;PE;SANTA MARIA DO CAMBUCÁ;10065;5302;4763;0;215;282;821;897;2316;1974;2031;920;504;103;2
25550;PE;SANTA TEREZINHA;8451;4304;4131;16;150;160;585;762;1922;1528;1707;782;451;403;1
25577;PE;SÃO BENEDITO DO SUL;8836;4369;4467;0;183;218;648;804;2061;1673;1603;761;515;369;1
25593;PE;SÃO BENTO DO UNA;36098;18559;17509;30;502;759;2465;3460;8293;6545;7084;3424;2012;1552;2
25615;PE;SÃO CAITANO;28354;14863;13491;0;322;550;2155;2759;6528;5513;5761;2457;1593;714;2
25631;PE;SÃO JOÃO;18151;9562;8578;11;257;304;1304;1697;4106;3376;3385;1751;1074;895;2
25658;PE;SÃO JOAQUIM DO MONTE;15967;8308;7659;0;246;368;1131;1551;3629;2943;3402;1472;906;317;2
25674;PE;SÃO JOSÉ DA COROA GRANDE;13910;7340;6570;0;213;306;1087;1422;3352;2863;2910;1146;491;119;1
25690;PE;SÃO JOSÉ DO BELMONTE;28088;14037;14035;16;463;562;2045;2636;6214;5230;5538;2560;1599;1239;2
25712;PE;SÃO JOSÉ DO EGITO;24908;13061;11818;29;276;420;1472;1980;5342;4696;5280;2501;1618;1321;2
25739;PE;SÃO LOURENÇO DA MATA;79276;42025;37229;22;455;962;4609;7040;18333;17298;18105;6732;3500;2238;4
25755;PE;SÃO VICENTE FÉRRER;13205;6881;6324;0;183;271;1048;1466;3110;2608;2776;1059;534;150;0
25771;PE;SERRA TALHADA;54087;29242;24845;0;477;859;3850;5120;12573;11250;12138;4868;2377;572;3
25798;PE;SERRITA;15548;7810;7717;21;318;337;1130;1357;3485;2934;2956;1303;895;833;0
25810;PE;SERTÂNIA;25913;13335;12533;45;354;520;1742;2283;5682;4683;5608;2641;1697;702;1
25836;PE;SIRINHAÉM;26533;13452;13081;0;264;486;2018;2829;6894;5906;5286;1870;790;189;1
25879;PE;SOLIDÃO;5003;2499;2504;0;117;125;386;474;1185;895;1057;456;249;58;1
25895;PE;SURUBIM;46122;24737;21329;56;455;729;2950;3978;10345;9331;9240;4461;2691;1940;2
25917;PE;TABIRA;18477;9834;8643;0;260;297;1352;1634;3970;3584;3972;1991;1104;313;0
25933;PE;TACAIMBÓ;9640;5013;4627;0;174;203;717;875;2316;1760;1959;913;548;175;0
25950;PE;TACARATU;14577;7373;7203;1;295;424;1271;1448;3430;2741;2721;1324;698;225;0
23280;PE;TAMANDARÉ;15930;8208;7722;0;173;293;1084;1698;4067;3385;3284;1238;567;140;1
25992;PE;TAQUARITINGA DO NORTE;19623;10293;9324;6;271;360;1266;1745;4515;3789;4026;1759;1107;784;1
26018;PE;TEREZINHA;6246;3278;2966;2;103;145;474;604;1412;1135;1259;637;353;123;1
26034;PE;TERRA NOVA;7808;3779;4024;5;132;189;606;710;1780;1584;1584;652;401;170;0
26050;PE;TIMBAÚBA;40754;21837;18917;0;402;676;2708;3970;9436;8267;9037;3952;1792;513;1
26077;PE;TORITAMA;29595;15130;14457;8;559;743;2343;3307;8324;6288;5088;1513;844;584;2
26093;PE;TRACUNHAÉM;11057;5743;5305;9;127;203;660;1030;2726;2402;2371;914;497;127;0
26115;PE;TRINDADE;22482;11616;10853;13;481;575;2034;2205;5474;4264;4090;1618;1098;642;1
26131;PE;TRIUNFO;12470;6593;5861;16;165;218;815;1137;2710;2184;2562;1239;935;501;4
26158;PE;TUPANATINGA;17579;8881;8680;18;369;424;1346;1722;3874;3064;3268;1498;1099;911;4
26174;PE;TUPARETAMA;8353;4306;4046;1;140;173;544;689;1875;1458;1760;805;601;307;1
26190;PE;VENTUROSA;13266;6953;6310;3;195;271;943;1232;3120;2478;2790;1177;731;328;1
26212;PE;VERDEJANTE;8227;4212;4006;9;133;175;581;831;1863;1521;1656;790;477;200;0
23086;PE;VERTENTE DO LÉRIO;8121;4195;3917;9;115;143;512;766;2021;1473;1573;818;449;250;1
26239;PE;VERTENTES;15781;8421;7352;8;213;298;972;1328;3678;3038;3144;1543;958;609;0
26255;PE;VICÊNCIA;21249;11010;10239;0;282;436;1568;2230;5159;4135;4701;1807;762;167;2
26271;PE;VITÓRIA DE SANTO ANTÃO;88379;48366;40013;0;593;1223;5631;8152;20970;19695;20860;8195;2643;415;2
23060;PE;XEXÉU;12047;6142;5904;1;159;247;909;1157;2737;2280;2524;899;651;482;2
12327;PI;ACAUÃ;5578;2708;2867;3;128;122;404;508;1300;1156;1111;469;259;121;0
10014;PI;AGRICOLÂNDIA;5306;2731;2573;2;79;111;362;509;1153;960;1071;540;334;186;1
10030;PI;ÁGUA BRANCA;14925;7904;7017;4;290;368;1011;1292;3235;2869;2939;1328;897;693;3
12319;PI;ALAGOINHA DO PIAUÍ;6142;3047;3091;4;101;95;326;481;1330;1138;1454;634;379;203;1
10022;PI;ALEGRETE DO PIAUÍ;4543;2284;2253;6;85;100;312;436;1045;768;1043;348;285;120;1
10057;PI;ALTO LONGÁ;10826;5415;5411;0;236;217;747;861;2353;2089;2542;1182;453;145;1
10073;PI;ALTOS;28721;14953;13768;0;273;548;2190;2592;7101;5677;6431;2796;965;148;0
12084;PI;ALVORADA DO GURGUÉIA;4320;2051;2269;0;120;90;341;433;1031;799;822;379;195;109;1
10090;PI;AMARANTE;13548;7105;6443;0;220;292;901;1081;2800;2441;3006;1453;887;467;0
10111;PI;ANGICAL DO PIAUÍ;6922;3621;3300;1;73;114;495;610;1334;1108;1670;762;473;283;0
10138;PI;ANÍSIO DE ABREU;6052;3043;3009;0;121;165;451;505;1350;1277;1237;500;340;106;0
10154;PI;ANTÔNIO ALMEIDA;2734;1336;1398;0;48;53;195;236;608;479;595;303;140;76;1
10170;PI;AROAZES;5774;2880;2891;3;98;108;381;489;1225;1089;1225;634;332;192;1
12734;PI;AROEIRAS DO ITAIM;3191;1575;1616;0;62;79;219;236;767;628;724;292;155;28;1
10197;PI;ARRAIAL;4237;2119;2116;2;93;96;310;456;923;701;847;371;266;174;0
12106;PI;ASSUNÇÃO DO PIAUÍ;5813;2898;2915;0;165;154;497;496;1271;1209;1168;505;261;87;0
10219;PI;AVELINO LOPES;9118;4563;4547;8;147;183;675;816;1976;1705;1940;845;542;289;0
10049;PI;BAIXA GRANDE DO RIBEIRO;8984;4195;4788;1;244;269;775;1018;2371;1534;1632;570;285;285;1
10600;PI;BARRA D'ALCÂNTARA;3413;1782;1631;0;72;61;226;295;726;663;669;353;221;126;1
10235;PI;BARRAS;32288;16368;15920;0;508;720;2572;3177;8039;6301;6575;2992;1172;231;1
10251;PI;BARREIRAS DO PIAUÍ;3329;1533;1794;2;84;77;261;337;779;616;622;249;179;125;0
10278;PI;BARRO DURO;6194;3255;2933;6;101;108;414;507;1334;1170;1283;600;385;292;0
10294;PI;BATALHA;19662;10049;9613;0;331;457;1550;1745;4398;3664;4096;1872;1086;462;1
10626;PI;BELA VISTA DO PIAUÍ;3210;1550;1660;0;79;79;239;285;659;678;693;239;185;74;0
12335;PI;BELÉM DO PIAUÍ;2961;1458;1503;0;64;63;193;273;641;563;643;250;169;102;0
10316;PI;BENEDITINOS;9199;4649;4543;7;135;167;580;732;2052;1708;1899;1006;602;318;0
10332;PI;BERTOLÍNIA;4690;2317;2368;5;98;109;360;427;1057;827;910;414;309;179;0
12122;PI;BETÂNIA DO PIAUÍ;5458;2671;2785;2;180;118;435;525;1259;1052;1037;444;236;172;0
10669;PI;BOA HORA;5261;2585;2676;0;119;136;423;493;1324;1033;1076;436;176;45;0
10359;PI;BOCAINA;5528;2799;2725;4;91;73;329;407;1124;1006;1276;594;407;221;0
10375;PI;BOM JESUS;15265;7900;7365;0;227;340;1185;1454;4038;3190;2858;1189;582;200;2
10065;PI;BOM PRINCÍPIO DO PIAUÍ;5406;2624;2782;0;153;138;432;458;1224;1105;1137;467;235;56;1
10081;PI;BONFIM DO PIAUÍ;4527;2201;2326;0;104;97;304;430;1040;916;916;433;224;63;0
12149;PI;BOQUEIRÃO DO PIAUÍ;5478;2692;2785;1;101;101;378;458;1318;1030;1021;510;341;220;0
10006;PI;BRASILEIRA;6494;3200;3294;0;160;154;484;538;1514;1250;1394;625;290;84;1
10642;PI;BREJO DO PIAUÍ;3274;1617;1657;0;71;87;256;257;666;669;711;306;186;65;0
10391;PI;BURITI DOS LOPES;14380;7335;7045;0;240;357;1138;1340;3512;2769;2924;1365;594;141;0
10103;PI;BURITI DOS MONTES;5453;2679;2774;0;131;141;460;491;1090;1039;1210;467;302;122;0
10120;PI;CABECEIRAS DO PIAUÍ;8263;4146;4117;0;184;168;594;788;1937;1636;1772;792;322;70;0
12343;PI;CAJAZEIRAS DO PIAUÍ;2902;1429;1473;0;79;71;203;251;688;566;553;281;166;44;0
12572;PI;CAJUEIRO DA PRAIA;6063;2940;3123;0;123;129;487;598;1391;1260;1150;517;317;91;0
10146;PI;CALDEIRÃO GRANDE DO PIAUÍ;4906;2375;2529;2;125;115;410;439;1003;954;948;405;289;218;0
10413;PI;CAMPINAS DO PIAUÍ;4624;2339;2285;0;95;113;322;342;975;854;1091;513;245;74;0
12351;PI;CAMPO ALEGRE DO FIDALGO;4553;2172;2381;0;108;103;311;412;1153;866;878;327;219;176;0
10723;PI;CAMPO GRANDE DO PIAUÍ;4959;2457;2502;0;104;98;368;468;1166;925;1032;419;247;132;0
10740;PI;CAMPO LARGO DO PIAUÍ;5347;2590;2757;0;148;141;455;634;1343;979;941;398;187;119;2
10430;PI;CAMPO MAIOR;31790;16891;14899;0;211;486;2011;2559;7014;6510;7576;3525;1565;333;0
10162;PI;CANAVIEIRA;3552;1659;1890;3;73;72;258;303;786;642;677;342;228;171;0
10456;PI;CANTO DO BURITI;13808;6925;6883;0;252;320;1051;1071;2847;2656;3132;1445;779;253;2
10472;PI;CAPITÃO DE CAMPOS;9841;4922;4909;10;182;213;647;880;2301;1829;1935;935;581;335;3
10707;PI;CAPITÃO GERVÁSIO OLIVEIRA;3613;1697;1915;1;61;56;230;290;752;740;765;325;236;155;3
10499;PI;CARACOL;8062;3953;4103;6;163;186;617;844;1949;1543;1493;657;384;226;0
12670;PI;CARAÚBAS DO PIAUÍ;4388;2095;2293;0;104;107;358;398;949;863;925;414;214;56;0
12165;PI;CARIDADE DO PIAUÍ;4767;2234;2532;1;110;109;376;513;1214;934;855;329;211;114;2
10510;PI;CASTELO DO PIAUÍ;14214;7446;6768;0;151;336;1073;1175;2931;2586;3098;1594;881;389;0
12688;PI;CAXINGÓ;4697;2250;2447;0;119;124;395;504;1170;910;888;379;180;28;0
10537;PI;COCAL;21698;10574;11118;6;405;471;1685;2164;5060;3905;4136;1786;1151;935;0
12360;PI;COCAL DE TELHA;4725;2392;2333;0;81;109;295;378;1118;888;947;436;297;176;0
12696;PI;COCAL DOS ALVES;5385;2665;2719;1;125;123;423;521;1305;925;1132;454;231;146;0
10189;PI;COIVARAS;4384;2120;2264;0;87;113;308;372;996;910;1000;395;165;38;0
10200;PI;COLÔNIA DO GURGUÉIA;5415;2703;2710;2;126;126;367;498;1255;1018;1035;446;324;220;0
10227;PI;COLÔNIA DO PIAUÍ;5518;2866;2652;0;148;162;434;443;1144;1053;1219;559;272;84;0
10553;PI;CONCEIÇÃO DO CANINDÉ;4697;2323;2372;2;93;111;343;410;1027;860;926;436;298;192;1
10243;PI;CORONEL JOSÉ DIAS;4251;2025;2226;0;83;97;302;356;869;894;952;409;236;52;1
10570;PI;CORRENTE;17582;8962;8620;0;237;404;1422;1626;3954;3360;3661;1535;904;477;2
10596;PI;CRISTALÂNDIA DO PIAUÍ;5658;2648;3008;2;94;117;396;519;1339;1011;1109;543;312;218;0
10618;PI;CRISTINO CASTRO;7949;3951;3997;1;169;179;590;786;1871;1449;1463;695;441;306;0
10634;PI;CURIMATÁ;8645;4240;4401;4;163;180;646;769;2053;1586;1682;796;438;332;0
10766;PI;CURRAIS;4909;2301;2608;0;92;115;396;443;1198;993;968;446;202;55;1
12181;PI;CURRAL NOVO DO PIAUÍ;4127;1935;2188;4;108;83;360;476;974;793;765;298;155;114;1
12580;PI;CURRALINHOS;4518;2201;2315;2;93;108;312;400;1138;895;854;397;225;95;1
10650;PI;DEMERVAL LOBÃO;11606;5993;5610;3;139;224;790;991;2788;2366;2211;1068;655;373;1
12297;PI;DIRCEU ARCOVERDE;5091;2493;2598;0;88;107;367;440;1056;961;1132;518;312;110;0
10677;PI;DOM EXPEDITO LOPES;5500;2847;2653;0;76;105;352;472;1170;1085;1336;583;252;69;0
10685;PI;DOM INOCÊNCIO;6243;3048;3195;0;93;125;421;442;1246;1250;1532;660;366;108;0
11410;PI;DOMINGOS MOURÃO;3192;1554;1638;0;120;85;273;294;630;585;665;312;164;64;0
10693;PI;ELESBÃO VELOSO;11801;6216;5585;0;173;201;667;787;2349;2219;2724;1351;877;452;1
10715;PI;ELISEU MARTINS;4062;1977;2081;4;74;56;209;338;894;776;811;407;281;215;1
10731;PI;ESPERANTINA;26866;13898;12968;0;395;541;2061;2470;7081;5134;5489;2554;937;204;0
10260;PI;FARTURA DO PIAUÍ;3704;1831;1873;0;56;67;255;388;733;655;873;360;220;96;1
10758;PI;FLORES DO PIAUÍ;4399;2157;2239;3;93;95;319;353;997;839;879;412;265;147;0
12637;PI;FLORESTA DO PIAUÍ;2266;1139;1127;0;48;60;148;161;395;451;558;253;122;70;0
10774;PI;FLORIANO;42006;22281;19725;0;538;719;2906;3855;9769;8352;8974;3835;2142;915;1
10790;PI;FRANCINÓPOLIS;4705;2504;2200;1;80;83;296;419;985;831;1029;469;309;204;0
10812;PI;FRANCISCO AYRES;4603;2264;2337;2;85;83;257;396;1136;781;850;489;278;248;0
12378;PI;FRANCISCO MACEDO;2693;1361;1332;0;60;57;203;224;597;515;563;241;143;90;0
10839;PI;FRANCISCO SANTOS;7342;3698;3644;0;162;130;476;601;1603;1489;1653;652;420;156;0
10855;PI;FRONTEIRAS;9886;4969;4907;10;180;194;685;782;2127;1774;2245;917;558;424;0
10782;PI;GEMINIANO;5219;2669;2550;0;132;129;368;444;1121;1028;1245;479;238;35;0
10871;PI;GILBUÉS;8066;3959;4104;3;125;185;613;821;1841;1344;1566;738;484;349;0
10898;PI;GUADALUPE;8877;4452;4407;18;136;149;591;815;2055;1695;1792;766;516;360;2
10804;PI;GUARIBAS;4892;2313;2572;7;177;179;512;600;1297;840;735;272;163;117;0
10910;PI;HUGO NAPOLEÃO;4191;2095;2091;5;76;100;293;366;902;813;878;368;241;153;1
10820;PI;ILHA GRANDE;7415;3624;3791;0;136;202;591;723;1808;1533;1431;600;278;112;1
10936;PI;INHUMA;11461;5939;5522;0;202;242;809;912;2259;2183;2752;1160;666;275;1
10952;PI;IPIRANGA DO PIAUÍ;7709;3986;3713;10;119;141;529;657;1667;1405;1724;700;486;281;0
10979;PI;ISAÍAS COELHO;6450;3220;3228;2;166;138;483;629;1491;1091;1273;551;405;220;3
10995;PI;ITAINÓPOLIS;9469;4807;4660;2;141;147;600;711;1817;1798;2229;1043;651;332;0
11010;PI;ITAUEIRA;9100;4518;4575;7;169;172;554;718;2071;1682;1919;881;610;323;1
10286;PI;JACOBINA DO PIAUÍ;4856;2405;2446;5;98;93;299;459;1106;945;1074;441;216;125;0
11037;PI;JAICÓS;13513;6894;6611;8;273;294;1017;1206;3132;2524;2661;1181;785;440;0
10308;PI;JARDIM DO MULATO;4096;2066;2029;1;67;88;267;374;891;765;903;354;248;139;0
12394;PI;JATOBÁ DO PIAUÍ;5207;2477;2730;0;88;96;334;397;1100;1068;1168;602;293;60;1
11053;PI;JERUMENHA;4764;2333;2430;1;68;80;337;489;1024;795;1052;431;277;211;0
12386;PI;JOÃO COSTA;3257;1524;1730;3;61;61;196;280;787;655;681;267;171;98;0
11070;PI;JOAQUIM PIRES;12015;5840;6171;4;251;251;919;1281;2953;2193;2275;997;603;291;1
12408;PI;JOCA MARQUES;4154;2067;2087;0;90;103;293;436;1120;766;794;337;174;41;0
11096;PI;JOSÉ DE FREITAS;29789;15061;14728;0;295;561;2119;2785;7571;5973;6173;2721;1276;313;2
12416;PI;JUAZEIRO DO PIAUÍ;4942;2476;2465;1;104;117;406;450;1032;946;1041;458;277;111;0
12203;PI;JÚLIO BORGES;4962;2274;2685;3;134;120;390;491;1188;879;922;373;276;189;0
10847;PI;JUREMA;4049;1927;2122;0;78;67;299;367;940;833;854;342;202;67;0
10324;PI;LAGOA ALEGRE;6691;3319;3372;0;116;164;542;650;1592;1351;1381;586;266;43;0
10863;PI;LAGOA DE SÃO FRANCISCO;4528;2279;2249;0;133;127;405;442;896;880;937;410;237;60;1
10340;PI;LAGOA DO BARRO DO PIAUÍ;4152;1995;2154;3;86;88;289;432;984;783;742;347;251;150;0
12424;PI;LAGOA DO PIAUÍ;4046;1967;2079;0;63;74;279;335;1023;793;787;392;204;96;0
12220;PI;LAGOA DO SÍTIO;3697;1859;1838;0;87;77;260;274;718;712;914;420;179;56;0
12432;PI;LAGOINHA DO PIAUÍ;2754;1456;1298;0;54;59;172;207;572;530;552;346;165;97;0
11118;PI;LANDRI SALES;4314;2218;2096;0;83;99;308;316;831;772;1042;463;290;110;0
11134;PI;LUIS CORREIA;23137;11499;11638;0;300;460;1688;2374;5678;4594;4775;2038;932;297;1
11150;PI;LUZILÂNDIA;17480;8905;8575;0;276;383;1217;1547;4275;3204;3605;1780;916;276;1
12440;PI;MADEIRO;5651;2809;2842;0;116;160;479;615;1459;1023;1046;427;239;87;0
11177;PI;MANOEL EMÍDIO;4105;2012;2093;0;68;121;315;357;908;789;873;413;200;61;0
10367;PI;MARCOLÂNDIA;6841;3384;3457;0;142;189;576;712;1643;1301;1381;448;303;146;0
11193;PI;MARCOS PARENTE;4090;2063;2014;13;60;78;278;297;855;755;889;396;268;214;0
12467;PI;MASSAPÊ DO PIAUÍ;5993;2946;3047;0;130;99;404;470;1418;1181;1156;572;376;187;0
11215;PI;MATIAS OLÍMPIO;8672;4300;4372;0;150;167;668;878;2101;1536;1592;795;479;306;0
11231;PI;MIGUEL ALVES;21678;11052;10626;0;250;460;1855;2191;5196;3676;4301;2098;1167;480;4
11258;PI;MIGUEL LEÃO;1516;745;770;1;39;46;103;142;376;298;294;116;59;43;0
12246;PI;MILTON BRANDÃO;5013;2443;2570;0;121;140;407;423;973;903;1136;502;276;132;0
11274;PI;MONSENHOR GIL;10010;5043;4962;5;158;185;620;834;2347;1891;1973;944;667;391;0
11290;PI;MONSENHOR HIPÓLITO;6881;3491;3388;2;147;143;426;561;1537;1231;1538;671;413;213;1
11312;PI;MONTE ALEGRE DO PIAUÍ;8829;4292;4531;6;179;231;701;930;2072;1562;1673;736;431;314;0
10880;PI;MORRO CABEÇA NO TEMPO;4082;1874;2205;3;108;100;327;445;954;748;816;284;178;122;0
12459;PI;MORRO DO CHAPÉU DO PIAUÍ;4762;2377;2385;0;108;127;398;465;1170;846;958;437;212;41;0
12475;PI;MURICI DOS PORTELAS;6326;2997;3329;0;137;142;490;621;1586;1227;1135;512;328;147;1
11339;PI;NAZARÉ DO PIAUÍ;6914;3441;3469;4;136;145;495;616;1470;1241;1363;721;431;295;1
12726;PI;NAZÁRIA;10190;5028;5162;0;150;210;708;811;2559;2002;2179;979;437;155;0
10928;PI;NOSSA SENHORA DE NAZARÉ;4570;2241;2329;0;59;91;288;369;1062;952;1009;452;244;44;0
11355;PI;NOSSA SENHORA DOS REMÉDIOS;7509;3747;3760;2;170;178;612;779;1849;1360;1324;641;352;243;1
10960;PI;NOVA SANTA RITA;3824;1833;1987;4;93;88;251;338;846;748;802;332;195;131;0
11371;PI;NOVO ORIENTE DO PIAUÍ;4766;2439;2327;0;118;94;332;352;947;873;1131;556;269;94;0
10901;PI;NOVO SANTO ANTÔNIO;3780;1828;1951;1;89;102;245;288;800;807;808;396;182;63;0
11398;PI;OEIRAS;26218;13796;12422;0;426;578;1944;2318;5631;5273;5607;2493;1462;484;2
12483;PI;OLHO D'ÁGUA DO PIAUÍ;2431;1196;1235;0;56;55;171;173;505;482;490;254;147;98;0
11436;PI;PADRE MARCOS;6217;3187;3030;0;96;123;450;535;1287;1153;1412;560;381;220;0
11452;PI;PAES LANDIM;3825;1878;1946;1;58;73;292;370;928;705;759;328;203;109;0
12262;PI;PAJEÚ DO PIAUÍ;3042;1414;1628;0;73;60;208;235;587;603;727;295;196;58;0
11479;PI;PALMEIRA DO PIAUÍ;4974;2330;2641;3;104;120;371;494;1167;913;1021;373;249;161;1
11495;PI;PALMEIRAIS;10843;5525;5318;0;154;243;819;941;2542;2078;2286;1048;547;183;2
10944;PI;PAQUETÁ;4095;1957;2137;1;84;84;274;347;880;830;900;336;240;117;3
11517;PI;PARNAGUÁ;7241;3411;3827;3;160;178;586;716;1701;1215;1446;627;324;288;0
11533;PI;PARNAÍBA;98336;52402;45934;0;726;1343;6831;9254;23356;20373;22023;9015;4283;1129;3
10405;PI;PASSAGEM FRANCA DO PIAUÍ;4152;2135;2016;1;97;99;313;416;954;750;805;400;185;132;1
10383;PI;PATOS DO PIAUÍ;5697;2819;2877;1;123;124;353;459;1224;1024;1243;562;358;227;0
12718;PI;PAU D'ARCO DO PIAUÍ;4466;2157;2309;0;95;112;340;384;1086;908;920;426;158;37;0
11550;PI;PAULISTANA;15951;8245;7698;8;362;322;1199;1469;3803;3076;3129;1365;845;381;0
12289;PI;PAVUSSU;3967;1818;2147;2;78;84;295;345;914;718;790;350;219;172;2
11576;PI;PEDRO II;27317;14242;13075;0;507;710;2202;2386;5535;4759;5973;3038;1584;623;0
12491;PI;PEDRO LAURENTINO;2800;1353;1447;0;64;69;193;238;662;568;562;242;141;61;0
11592;PI;PICOS;49001;25849;23152;0;622;806;3298;4516;10944;10026;11358;4323;2443;662;3
11614;PI;PIMENTEIRAS;9561;4739;4819;3;191;195;655;859;2000;1850;2003;914;570;324;0
11630;PI;PIO IX;14425;7254;7163;8;280;268;1037;1395;3171;2646;3124;1220;754;528;2
11657;PI;PIRACURUCA;22268;11443;10825;0;297;416;1680;2317;5124;4086;4635;2038;1248;427;0
11673;PI;PIRIPIRI;47992;24955;23037;0;596;880;3477;4570;10538;9009;10294;4775;2796;1056;1
11690;PI;PORTO;9161;4561;4596;4;136;213;836;1080;2246;1549;1598;736;439;328;0
12599;PI;PORTO ALEGRE DO PIAUÍ;1788;866;922;0;55;50;129;163;413;329;396;152;80;21;0
11711;PI;PRATA DO PIAUÍ;3568;1787;1775;6;64;66;240;333;794;549;737;326;232;226;1
10421;PI;QUEIMADA NOVA;6998;3409;3586;3;142;149;492;645;1535;1338;1474;589;401;232;1
11738;PI;REDENÇÃO DO GURGUÉIA;5850;2959;2891;0;100;165;482;569;1371;1077;1143;591;273;79;0
11754;PI;REGENERAÇÃO;13007;6942;6065;0;175;281;836;1101;2911;2359;2913;1352;768;308;3
